ts,ticker,series,fav_side,fav_price,price_bin,event_cluster_id,mid,ask_close,ask_low,quote,filled,fill_px,settle,pnl,d_mid,volume,lead_h,spread_at_fill
1786316400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.12,0.11,0.11,True,0.11,0.0,-0.11,-0.020000000000000004,0.0,283.5,0.039999999999999994
1786323600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.09,0.09,0.08,False,,0.0,,0.0049999999999999906,0.0,281.5,0.01999999999999999
1786330800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08499999999999999,0.09,0.09,0.08,False,,0.0,,-0.01999999999999999,0.0,279.5,0.009999999999999995
1786338000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.09,0.09,0.08,False,,0.0,,0.0,0.0,277.5,0.049999999999999996
1786341600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.09,0.09,0.08,False,,0.0,,0.0,0.0,276.5,0.049999999999999996
1786377600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.09,0.09,0.08,False,,0.0,,-0.0050000000000000044,0.0,266.5,0.049999999999999996
1786492800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.06,0.09,0.09,0.08,False,,0.0,,-0.034999999999999996,0.0,234.5,0.06
1786496400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.025,0.04,0.03,0.03,True,0.03,0.0,-0.03,-0.005000000000000001,0.0,233.5,0.03
1786510800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.03,0.019999999999999997,False,,0.0,,-0.005000000000000001,0.0,229.5,0.019999999999999997
1786514400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,228.5,0.01
1786518000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,227.5,0.01
1786525200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,225.5,0.01
1786532400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,223.5,0.01
1786550400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,218.5,0.01
1786564800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,214.5,0.01
1786568400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,213.5,0.01
1786582800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,209.5,0.01
1786600800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,204.5,0.01
1786615200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,200.5,0.01
1786633200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,195.5,0.01
1786640400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,193.5,0.01
1786647600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,191.5,0.01
1786654800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.005000000000000001,0.0,189.5,0.01
1786665600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.02,0.019999999999999997,False,,0.0,,-0.005000000000000001,0.0,186.5,0.019999999999999997
1786669200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.005000000000000001,0.0,185.5,0.01
1786687200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.02,0.019999999999999997,False,,0.0,,0.0,0.0,180.5,0.019999999999999997
1786705200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.03,0.019999999999999997,False,,0.0,,-0.005000000000000001,0.0,175.5,0.019999999999999997
1786716000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.005000000000000001,0.0,172.5,0.01
1786730400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.02,0.019999999999999997,False,,0.0,,0.0,0.0,168.5,0.019999999999999997
1786734000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.03,0.019999999999999997,False,,0.0,,0.0,0.0,167.5,0.019999999999999997
1786737600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.03,0.019999999999999997,False,,0.0,,0.0,0.0,166.5,0.019999999999999997
1786741200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.02,0.03,0.03,0.019999999999999997,False,,0.0,,-0.005000000000000001,0.0,165.5,0.019999999999999997
1786748400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,163.5,0.01
1786752000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,162.5,0.01
1786755600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,161.5,0.01
1786773600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,156.5,0.01
1786791600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,151.5,0.01
1786809600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,146.5,0.01
1786824000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,142.5,0.01
1786831200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,140.5,0.01
1786842000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,137.5,0.01
1786860000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,132.5,0.01
1786874400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,128.5,0.01
1786878000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,127.5,0.01
1786896000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,122.5,0.01
1786906800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,119.5,0.01
1786910400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.015,0.02,0.02,0.01,False,,0.0,,-0.004999999999999999,0.0,118.5,0.01
1787000400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,93.5,0.02
1787029200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,85.5,0.02
1787068800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,74.5,0.02
1787256000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,22.5,0.02
1787284800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.01,0.02,0.02,0.01,False,,0.0,,,0.0,14.5,0.02
