ts,main_cycle,main_value,main_cash,main_npos,shadow_cycle,shadow_value,shadow_cash,shadow_npos
2026-08-30T00:19:25.565267+00:00,20918,499.67,352.35,3,6979,499.65,352.33,3
2026-08-30T00:24:41.033003+00:00,20923,499.52,352.35,3,6984,499.5,352.33,3
2026-08-30T00:30:12.813957+00:00,20928,499.44,352.35,3,6989,499.43,352.33,3
2026-08-30T00:35:29.484146+00:00,20933,499.41,352.35,3,6994,499.39,352.33,3
2026-08-30T00:39:42.786071+00:00,20938,499.48,352.35,3,6998,499.54,352.33,3
2026-08-30T00:44:58.954933+00:00,20943,499.4,352.35,3,7003,499.38,352.33,3
2026-08-30T00:50:31.270735+00:00,20948,499.46,352.35,3,7008,499.44,352.33,3
2026-08-30T00:55:47.676616+00:00,20953,499.45,352.35,3,7013,499.43,352.33,3
2026-08-30T01:01:03.889488+00:00,20958,499.33,352.35,3,7018,499.31,352.33,3
2026-08-30T01:06:19.884000+00:00,20963,499.35,352.35,3,7023,499.33,352.33,3
2026-08-30T01:10:49.667012+00:00,20968,499.25,352.35,3,7027,499.23,352.33,3
2026-08-30T01:16:06.081605+00:00,20973,499.15,352.35,3,7032,499.13,352.33,3
2026-08-30T01:21:21.982116+00:00,20978,499.17,352.35,3,7037,499.15,352.33,3
2026-08-30T01:26:37.737611+00:00,20983,499.21,352.35,3,7042,499.19,352.33,3
2026-08-30T01:32:09.613052+00:00,20988,499.05,352.35,3,7047,499.03,352.33,3
2026-08-30T01:37:25.679164+00:00,20992,499.1,352.35,3,7052,499.09,352.33,3
2026-08-30T01:41:38.362609+00:00,20997,499.2,352.35,3,7056,499.18,352.33,3
2026-08-30T01:46:54.128221+00:00,21002,499.23,352.35,3,7061,499.21,352.33,3
2026-08-30T01:52:26.442929+00:00,21007,499.32,352.35,3,7066,499.3,352.33,3
2026-08-30T01:57:41.866783+00:00,21012,499.17,352.35,3,7071,499.12,352.33,3
2026-08-30T02:02:58.434508+00:00,21017,499.2,352.35,3,7076,499.18,352.33,3
2026-08-30T02:08:17.227711+00:00,21022,499.31,352.35,3,7081,499.29,352.33,3
2026-08-30T02:12:48.211583+00:00,21027,499.28,352.35,3,7085,499.26,352.33,3
2026-08-30T02:18:06.740523+00:00,21032,499.33,352.35,3,7090,499.31,352.33,3
2026-08-30T02:23:25.413609+00:00,21037,499.36,352.35,3,7095,499.34,352.33,3
2026-08-30T02:28:44.235250+00:00,21042,499.2,352.35,3,7100,499.19,352.33,3
2026-08-30T02:34:19.354320+00:00,21047,499.19,352.35,3,7105,499.17,352.33,3
2026-08-30T02:38:34.685972+00:00,21052,499.18,352.35,3,7109,499.16,352.33,3
2026-08-30T02:43:53.116082+00:00,21057,499.26,352.35,3,7114,499.24,352.33,3
2026-08-30T02:49:12.330337+00:00,21061,499.21,352.35,3,7119,499.2,352.33,3
2026-08-30T02:53:43.722573+00:00,21066,499.41,352.35,3,7123,499.39,352.33,3
2026-08-30T02:59:02.212786+00:00,21071,499.36,352.35,3,7128,499.35,352.33,3
2026-08-30T03:04:20.840463+00:00,21076,499.1,352.35,3,7133,499.08,352.33,3
2026-08-30T03:09:39.444972+00:00,21081,499.1,352.35,3,7138,499.08,352.33,3
2026-08-30T03:15:14.109910+00:00,21086,499.12,352.35,3,7143,499.1,352.33,3
2026-08-30T03:19:28.825796+00:00,21091,499.13,352.35,3,7147,499.11,352.33,3
2026-08-30T03:24:47.299589+00:00,21096,499.14,352.35,3,7152,499.13,352.33,3
2026-08-30T03:30:06.714840+00:00,21101,499.25,352.35,3,7157,499.23,352.33,3
2026-08-30T03:35:43.531673+00:00,21106,499.27,352.35,3,7162,499.26,352.33,3
2026-08-30T03:41:03.459836+00:00,21111,499.27,352.35,3,7167,499.25,352.33,3
2026-08-30T03:45:19.463647+00:00,21115,499.3,352.35,3,7171,499.28,352.33,3
2026-08-30T03:50:37.890856+00:00,21120,499.22,352.35,3,7176,499.2,352.33,3
2026-08-30T03:56:13.840186+00:00,21125,499.18,352.35,3,7181,499.16,352.33,3
2026-08-30T04:01:33.219539+00:00,21130,499.17,352.35,3,7186,499.16,352.33,3
2026-08-30T04:06:52.746727+00:00,21135,499.2,352.35,3,7191,499.17,352.33,3
2026-08-30T04:11:08.374096+00:00,21140,499.1,352.35,3,7195,499.08,352.33,3
2026-08-30T04:16:43.064800+00:00,21145,499.12,352.35,3,7200,499.11,352.33,3
2026-08-30T04:21:58.984189+00:00,21150,499.12,352.35,3,7205,499.11,352.33,3
2026-08-30T04:27:15.047398+00:00,21155,499.07,352.35,3,7210,499.05,352.33,3
2026-08-30T04:32:49.340680+00:00,21160,499.0,352.35,3,7215,498.98,352.33,3
2026-08-30T04:37:04.730996+00:00,21165,499.0,352.35,3,7219,498.97,352.33,3
2026-08-30T04:42:24.513865+00:00,21170,498.93,352.35,3,7224,498.91,352.33,3
2026-08-30T04:47:43.048403+00:00,21175,498.81,352.35,3,7229,498.79,352.33,3
2026-08-30T04:53:18.617781+00:00,21180,498.79,352.35,3,7234,498.78,352.33,3
2026-08-30T04:58:38.034185+00:00,21185,498.95,352.35,3,7239,498.93,352.33,3
2026-08-30T05:02:53.405109+00:00,21190,499.23,352.35,3,7243,499.12,352.33,3
2026-08-30T05:08:12.771553+00:00,21194,499.27,352.35,3,7248,499.26,352.33,3
2026-08-30T05:13:48.732873+00:00,21199,499.2,352.35,3,7253,499.18,352.33,3
2026-08-30T05:19:08.163030+00:00,21204,499.13,352.35,3,7258,499.12,352.33,3
2026-08-30T05:24:27.518016+00:00,21209,499.14,352.35,3,7263,499.12,352.33,3
2026-08-30T05:28:42.584620+00:00,21214,499.13,352.35,3,7267,499.11,352.33,3
2026-08-30T05:34:18.572476+00:00,21219,499.13,352.35,3,7272,499.11,352.33,3
2026-08-30T05:39:37.764839+00:00,21224,499.07,352.35,3,7277,499.05,352.33,3
2026-08-30T05:44:57.480042+00:00,21229,499.08,352.35,3,7282,499.07,352.33,3
2026-08-30T05:50:16.348006+00:00,21234,499.09,352.35,3,7287,499.08,352.33,3
2026-08-30T05:54:47.772483+00:00,21239,499.09,352.35,3,7291,499.08,352.33,3
2026-08-30T06:00:06.395309+00:00,21244,499.09,352.35,3,7296,499.07,352.33,3
2026-08-30T06:05:25.671881+00:00,21249,499.16,352.35,3,7301,499.14,352.33,3
2026-08-30T06:10:44.502528+00:00,21253,499.13,352.35,3,7306,499.11,352.33,3
2026-08-30T06:15:15.399635+00:00,21258,499.06,352.35,3,7310,499.04,352.33,3
2026-08-30T06:20:33.170586+00:00,21263,499.09,352.35,3,7315,499.07,352.33,3
2026-08-30T06:25:49.510452+00:00,21268,499.12,352.35,3,7320,499.1,352.33,3
2026-08-30T06:31:04.658654+00:00,21273,499.12,352.35,3,7325,499.1,352.33,3
2026-08-30T06:36:35.990105+00:00,21278,499.14,352.35,3,7330,499.12,352.33,3
2026-08-30T06:41:51.979663+00:00,21283,499.18,352.35,3,7335,499.2,352.33,3
2026-08-30T06:46:06.615628+00:00,21288,499.18,352.35,3,7339,499.17,352.33,3
2026-08-30T06:51:23.033695+00:00,21293,499.28,352.35,3,7344,499.25,352.33,3
2026-08-30T06:56:54.833746+00:00,21298,499.26,352.35,3,7349,499.25,352.33,3
2026-08-30T07:02:10.857101+00:00,21303,499.47,352.35,3,7354,499.45,352.33,3
2026-08-30T07:07:27.114634+00:00,21308,499.39,352.35,3,7359,499.38,352.33,3
2026-08-30T07:12:45.141299+00:00,21313,499.39,352.35,3,7364,499.38,352.33,3
2026-08-30T07:17:16.674298+00:00,21318,499.33,352.35,3,7368,499.33,352.33,3
2026-08-30T07:22:34.062739+00:00,21323,499.28,352.35,3,7373,499.26,352.33,3
2026-08-30T07:27:50.769568+00:00,21328,499.28,352.35,3,7378,499.26,352.33,3
2026-08-30T07:33:09.118590+00:00,21332,499.24,352.35,3,7383,499.23,352.33,3
2026-08-30T07:37:37.432854+00:00,21337,499.15,352.35,3,7387,499.13,352.33,3
2026-08-30T07:42:54.407616+00:00,21342,499.16,352.35,3,7392,499.14,352.33,3
2026-08-30T07:48:10.189170+00:00,21347,498.97,352.35,3,7397,498.96,352.33,3
2026-08-30T07:53:26.031354+00:00,21352,499.02,352.35,3,7402,499.0,352.33,3
2026-08-30T07:58:57.377876+00:00,21357,499.1,352.35,3,7407,499.01,352.33,3
2026-08-30T08:04:13.143755+00:00,21362,499.03,352.35,3,7412,499.05,352.33,3
2026-08-30T08:09:29.190931+00:00,21367,499.09,352.35,3,7417,499.07,352.33,3
2026-08-30T08:14:44.823563+00:00,21372,499.05,352.35,3,7422,499.03,352.33,3
2026-08-30T08:19:14.963832+00:00,21377,499.08,352.35,3,7426,499.06,352.33,3
2026-08-30T08:24:33.811077+00:00,21382,499.11,352.35,3,7431,499.08,352.33,3
2026-08-30T08:29:51.771649+00:00,21387,499.13,352.35,3,7436,499.11,352.33,3
2026-08-30T08:35:09.719089+00:00,21392,499.13,352.35,3,7441,499.11,352.33,3
2026-08-30T08:39:39.371208+00:00,21397,498.98,352.35,3,7445,498.97,352.33,3
2026-08-30T08:44:57.465657+00:00,21402,498.86,352.35,3,7450,498.87,352.33,3
2026-08-30T08:50:14.973508+00:00,21406,498.75,352.35,3,7455,498.73,352.33,3
2026-08-30T08:55:32.842827+00:00,21411,498.84,352.35,3,7460,498.83,352.33,3
2026-08-30T09:00:03.110481+00:00,21416,498.89,352.35,3,7464,498.88,352.33,3
2026-08-30T09:05:21.371368+00:00,21421,498.97,352.35,3,7469,498.96,352.33,3
2026-08-30T09:10:39.724252+00:00,21426,498.98,352.35,3,7474,498.96,352.33,3
2026-08-30T09:15:57.551975+00:00,21431,499.0,352.35,3,7479,498.98,352.33,3
2026-08-30T09:21:32.062962+00:00,21436,498.98,352.35,3,7484,498.98,352.33,3
2026-08-30T09:25:46.692035+00:00,21441,498.9,352.35,3,7488,498.91,352.33,3
2026-08-30T09:31:05.964164+00:00,21446,498.78,352.35,3,7493,498.73,352.33,3
2026-08-30T09:36:23.582716+00:00,21451,498.78,352.35,3,7498,498.77,352.33,3
2026-08-30T09:41:57.872533+00:00,21456,498.79,352.35,3,7503,498.73,352.33,3
2026-08-30T09:47:15.631970+00:00,21461,498.83,352.35,3,7508,498.81,352.33,3
2026-08-30T09:52:33.537548+00:00,21466,498.79,352.35,3,7513,498.78,352.33,3
2026-08-30T09:56:47.638199+00:00,21471,498.74,352.35,3,7517,498.72,352.33,3
2026-08-30T10:02:21.206479+00:00,21475,498.74,352.35,3,7522,498.73,352.33,3
2026-08-30T10:07:38.938434+00:00,21480,498.72,352.35,3,7527,498.72,352.33,3
2026-08-30T10:12:57.542945+00:00,21485,498.79,352.35,3,7532,498.78,352.33,3
2026-08-30T10:18:15.414404+00:00,21490,498.79,352.35,3,7537,498.77,352.33,3
2026-08-30T10:22:45.864850+00:00,21495,498.79,352.35,3,7541,498.77,352.33,3
2026-08-30T10:28:03.724528+00:00,21500,499.0,352.35,3,7546,498.99,352.33,3
2026-08-30T10:33:21.949598+00:00,21505,499.02,352.35,3,7551,499.0,352.33,3
2026-08-30T10:38:40.332610+00:00,21510,498.98,352.35,3,7556,498.97,352.33,3
2026-08-30T10:44:14.273735+00:00,21515,499.08,352.35,3,7561,499.07,352.33,3
2026-08-30T10:48:28.864536+00:00,21520,499.23,352.35,3,7565,499.22,352.33,3
2026-08-30T10:53:46.975622+00:00,21525,499.21,352.35,3,7570,499.19,352.33,3
2026-08-30T10:59:04.799627+00:00,21530,499.24,352.35,3,7575,499.23,352.33,3
2026-08-30T11:04:39.562824+00:00,21535,499.25,352.35,3,7580,499.26,352.33,3
2026-08-30T11:09:57.411166+00:00,21540,499.31,352.35,3,7585,499.3,352.33,3
2026-08-30T11:15:14.597953+00:00,21545,499.23,352.35,3,7590,499.21,352.33,3
2026-08-30T11:19:29.374908+00:00,21550,499.24,352.35,3,7594,499.21,352.33,3
2026-08-30T11:25:03.459616+00:00,21554,499.22,352.35,3,7599,499.2,352.33,3
2026-08-30T11:30:21.297215+00:00,21559,499.31,352.35,3,7604,499.3,352.33,3
2026-08-30T11:35:39.290098+00:00,21564,499.28,352.35,3,7609,499.23,352.33,3
2026-08-30T11:39:53.900981+00:00,21569,499.15,352.35,3,7613,499.12,352.33,3
2026-08-30T11:45:28.163220+00:00,21574,499.22,352.35,3,7618,499.2,352.33,3
2026-08-30T11:50:45.970193+00:00,21579,499.2,352.35,3,7623,499.18,352.33,3
2026-08-30T11:56:03.830003+00:00,21584,499.15,352.35,3,7628,499.14,352.33,3
2026-08-30T12:01:37.210214+00:00,21589,499.22,352.35,3,7633,499.22,352.33,3
2026-08-30T12:06:55.058086+00:00,21594,499.62,352.35,3,7638,499.77,352.33,3
2026-08-30T12:11:09.522708+00:00,21599,499.98,352.35,3,7642,499.98,352.33,3
2026-08-30T12:16:27.230643+00:00,21604,499.98,352.35,3,7647,499.97,352.33,3
2026-08-30T12:22:01.730684+00:00,21609,499.68,352.35,3,7652,499.66,352.33,3
2026-08-30T12:27:19.582676+00:00,21614,499.58,352.35,3,7657,499.56,352.33,3
2026-08-30T12:32:37.471306+00:00,21619,499.86,352.35,3,7662,499.84,352.33,3
2026-08-30T12:37:54.733398+00:00,21624,499.64,352.35,3,7667,499.56,352.33,3
2026-08-30T12:42:24.860420+00:00,21629,499.86,352.35,3,7671,499.71,352.33,3
2026-08-30T12:47:43.174539+00:00,21634,499.85,352.35,3,7676,499.84,352.33,3
2026-08-30T12:53:00.981282+00:00,21638,499.77,352.35,3,7681,499.78,352.33,3
2026-08-30T12:58:18.615835+00:00,21643,500.05,352.35,3,7686,500.02,352.33,3
2026-08-30T13:02:49.175461+00:00,21648,500.21,352.35,3,7690,500.17,352.33,3
2026-08-30T13:08:07.053907+00:00,21653,500.24,352.35,3,7695,500.22,352.33,3
2026-08-30T13:13:24.790804+00:00,21658,500.07,352.35,3,7700,500.05,352.33,3
2026-08-30T13:18:42.680740+00:00,21663,500.1,352.35,3,7705,500.08,352.33,3
2026-08-30T13:24:16.930995+00:00,21668,500.35,352.35,3,7710,500.36,352.33,3
2026-08-30T13:29:35.019536+00:00,21673,500.42,352.35,3,7715,500.38,352.33,3
2026-08-30T13:33:49.342474+00:00,21678,500.56,352.35,3,7719,500.56,352.33,3
2026-08-30T13:39:07.117721+00:00,21683,500.8,352.35,3,7724,500.79,352.33,3
2026-08-30T13:44:40.703934+00:00,21688,500.83,352.35,3,7729,500.81,352.33,3
2026-08-30T13:49:59.108940+00:00,21693,501.27,352.35,3,7734,501.25,352.33,3
2026-08-30T13:55:16.780176+00:00,21698,501.15,352.35,3,7739,501.14,352.33,3
2026-08-30T14:00:34.364098+00:00,21703,500.98,352.35,3,7744,500.96,352.33,3
2026-08-30T14:05:05.022344+00:00,21708,501.13,352.35,3,7748,501.1,352.33,3
2026-08-30T14:10:23.308179+00:00,21713,501.09,352.35,3,7753,501.07,352.33,3
2026-08-30T14:15:41.273199+00:00,21718,501.08,352.35,3,7758,501.15,352.33,3
2026-08-30T14:20:58.775675+00:00,21722,500.94,352.35,3,7763,500.87,352.33,3
2026-08-30T14:25:29.624062+00:00,21727,500.97,352.35,3,7767,500.95,352.33,3
2026-08-30T14:30:47.147299+00:00,21732,501.01,352.35,3,7772,500.99,352.33,3
2026-08-30T14:36:05.005196+00:00,21737,500.93,352.35,3,7777,500.91,352.33,3
2026-08-30T14:41:22.597614+00:00,21742,500.79,352.35,3,7782,500.77,352.33,3
2026-08-30T14:46:57.277958+00:00,21747,500.78,352.35,3,7787,500.77,352.33,3
2026-08-30T14:52:14.961099+00:00,21752,500.88,352.35,3,7792,500.88,352.33,3
2026-08-30T14:56:29.294077+00:00,21757,500.87,352.35,3,7796,500.85,352.33,3
2026-08-30T15:01:47.384320+00:00,21762,500.82,352.35,3,7801,500.8,352.33,3
2026-08-30T15:07:21.605639+00:00,21767,500.71,352.35,3,7806,500.69,352.33,3
2026-08-30T15:12:39.464167+00:00,21772,500.63,352.35,3,7811,500.61,352.33,3
2026-08-30T15:17:56.654450+00:00,21777,500.56,352.35,3,7816,500.54,352.33,3
2026-08-30T15:23:14.361738+00:00,21782,500.59,352.35,3,7821,500.58,352.33,3
2026-08-30T15:27:45.088646+00:00,21787,500.72,352.35,3,7825,500.81,352.33,3
2026-08-30T15:33:02.572495+00:00,21792,500.78,352.35,3,7830,500.76,352.33,3
2026-08-30T15:38:20.418090+00:00,21797,500.73,352.35,3,7835,500.77,352.33,3
2026-08-30T15:43:38.286476+00:00,21802,500.74,352.35,3,7840,500.72,352.33,3
2026-08-30T15:48:09.116474+00:00,21806,500.81,352.35,3,7844,500.78,352.33,3
2026-08-30T15:53:26.712139+00:00,21811,500.64,352.35,3,7849,500.63,352.33,3
2026-08-30T15:58:44.499897+00:00,21816,500.59,352.35,3,7854,500.57,352.33,3
2026-08-30T16:04:02.226771+00:00,21821,500.74,352.35,3,7859,500.77,352.33,3
2026-08-30T16:09:36.382819+00:00,21826,500.91,352.35,3,7864,500.86,352.33,3
2026-08-30T16:14:54.413134+00:00,21831,501.65,352.35,3,7869,501.6,352.33,3
2026-08-30T16:19:08.744946+00:00,21836,501.75,352.35,3,7873,501.74,352.33,3
2026-08-30T16:24:23.321854+00:00,21841,501.57,352.35,3,7878,501.5,352.33,3
2026-08-30T16:29:54.877819+00:00,21846,501.55,352.35,3,7883,501.53,352.33,3
2026-08-30T16:35:09.594724+00:00,21851,501.68,352.35,3,7888,501.66,352.33,3
2026-08-30T16:40:25.452366+00:00,21856,501.65,352.35,3,7893,501.63,352.33,3
2026-08-30T16:45:43.517478+00:00,21861,501.84,352.35,3,7898,501.82,352.33,3
2026-08-30T16:50:14.278762+00:00,21866,501.85,352.35,3,7902,501.81,352.33,3
2026-08-30T16:55:31.898336+00:00,21871,501.86,352.35,3,7907,501.84,352.33,3
2026-08-30T17:00:50.335294+00:00,21875,502.04,352.35,3,7912,501.98,352.33,3
2026-08-30T17:06:08.855867+00:00,21880,501.79,352.35,3,7917,501.76,352.33,3
2026-08-30T17:10:39.889404+00:00,21885,501.7,352.35,3,7921,501.7,352.33,3
2026-08-30T17:15:58.475197+00:00,21890,501.58,352.35,3,7926,501.5,352.33,3
2026-08-30T17:21:13.493368+00:00,21895,501.07,352.35,3,7931,501.05,352.33,3
2026-08-30T17:26:28.714878+00:00,21900,500.45,352.35,3,7936,500.47,352.33,3
2026-08-30T17:31:59.891393+00:00,21905,500.71,352.35,3,7941,500.68,352.33,3
2026-08-30T17:37:14.930413+00:00,21910,500.97,352.35,3,7946,500.96,352.33,3
2026-08-30T17:42:29.878953+00:00,21915,500.99,352.35,3,7951,500.96,352.33,3
2026-08-30T17:46:42.282151+00:00,21920,501.16,352.35,3,7955,501.09,352.33,3
2026-08-30T17:52:13.959453+00:00,21925,501.11,352.35,3,7960,501.09,352.33,3
2026-08-30T17:57:28.811162+00:00,21930,501.01,352.35,3,7965,501.0,352.33,3
2026-08-30T18:02:44.118532+00:00,21935,501.18,352.35,3,7970,501.15,352.33,3
2026-08-30T18:08:15.796474+00:00,21940,501.2,352.35,3,7975,501.14,352.33,3
2026-08-30T18:13:30.854596+00:00,21945,500.83,352.35,3,7980,500.81,352.33,3
2026-08-30T18:18:45.906917+00:00,21950,501.02,352.35,3,7985,501.05,352.33,3
2026-08-30T18:22:58.546036+00:00,21955,501.21,352.35,3,7989,501.19,352.33,3
2026-08-30T18:28:29.836635+00:00,21960,501.32,352.35,3,7994,501.29,352.33,3
2026-08-30T18:33:44.911851+00:00,21965,501.62,352.35,3,7999,501.63,352.33,3
2026-08-30T18:39:00.442756+00:00,21970,501.69,352.35,3,8004,501.68,352.33,3
2026-08-30T18:44:15.580013+00:00,21975,501.65,352.35,3,8009,501.63,352.33,3
2026-08-30T18:49:47.061769+00:00,21980,501.54,352.35,3,8014,501.52,352.33,3
2026-08-30T18:53:59.373548+00:00,21985,501.46,352.35,3,8018,501.49,352.33,3
2026-08-30T18:59:14.643217+00:00,21990,501.57,352.35,3,8023,501.54,352.33,3
2026-08-30T19:04:30.732058+00:00,21995,501.4,352.35,3,8028,501.37,352.33,3
2026-08-30T19:10:03.241733+00:00,22000,501.41,352.35,3,8033,501.42,352.33,3
2026-08-30T19:15:18.867462+00:00,22005,501.59,352.35,3,8038,501.57,352.33,3
2026-08-30T19:20:34.803513+00:00,22010,501.4,352.35,3,8043,501.38,352.33,3
2026-08-30T19:25:50.936461+00:00,22014,501.15,352.35,3,8048,501.13,352.33,3
2026-08-30T19:30:18.100227+00:00,22019,501.1,352.35,3,8052,501.09,352.33,3
2026-08-30T19:35:36.377412+00:00,22024,501.12,352.35,3,8057,501.11,352.33,3
2026-08-30T19:40:55.408242+00:00,22029,499.37,354.64,3,8062,500.67,352.33,3
2026-08-30T19:46:13.328042+00:00,22034,499.13,354.64,3,8067,500.42,352.33,3
2026-08-30T19:50:41.508684+00:00,22039,499.2,354.64,3,8071,500.5,352.33,3
2026-08-30T19:55:58.614749+00:00,22043,499.26,354.64,3,8076,500.56,352.33,3
2026-08-30T20:01:18.933163+00:00,22048,499.49,354.64,3,8081,500.8,352.33,3
2026-08-30T20:06:39.290640+00:00,22053,499.47,354.64,3,8086,500.75,352.33,3
2026-08-30T20:11:10.462364+00:00,22058,499.47,354.64,3,8090,500.77,352.33,3
2026-08-30T20:16:29.703727+00:00,22063,499.55,354.64,3,8095,500.86,352.33,3
2026-08-30T20:21:49.476772+00:00,22068,499.45,354.64,3,8100,500.75,352.33,3
2026-08-30T20:27:09.839997+00:00,22073,499.47,354.64,3,8105,500.75,352.33,3
2026-08-30T20:32:45.024621+00:00,22078,498.93,354.64,3,8110,500.18,352.33,3
2026-08-30T20:37:25.205197+00:00,22083,499.17,354.64,3,8114,500.43,352.32,3
2026-08-30T20:42:41.366412+00:00,22088,498.7,354.64,3,8119,499.99,352.32,3
2026-08-30T20:47:57.533622+00:00,22093,498.57,354.64,3,8124,499.8,352.32,3
2026-08-30T20:53:15.677652+00:00,22098,498.9,354.64,3,8129,500.13,352.32,3
2026-08-30T20:57:45.267115+00:00,22102,498.73,354.64,3,8133,500.0,352.32,3
2026-08-30T21:03:04.277975+00:00,22107,497.42,408.33,2,8138,498.8,352.32,3
2026-08-30T21:08:22.514874+00:00,22112,497.47,408.33,2,8143,498.85,352.32,3
2026-08-30T21:13:37.630730+00:00,22117,497.49,408.33,2,8148,498.96,352.32,3
2026-08-30T21:19:08.685205+00:00,22122,497.62,408.33,2,8153,499.09,352.32,3
2026-08-30T21:24:25.460560+00:00,22127,497.59,408.33,2,8158,498.93,352.32,3
2026-08-30T21:28:38.867468+00:00,22132,497.65,408.33,2,8162,499.17,352.32,3
2026-08-30T21:33:55.409127+00:00,22137,497.73,408.33,2,8167,499.41,352.32,3
2026-08-30T21:39:26.769479+00:00,22142,497.7,408.33,2,8172,499.35,352.32,3
2026-08-30T21:44:43.167470+00:00,22147,497.69,408.33,2,8177,499.3,352.32,3
2026-08-30T21:49:59.368364+00:00,22152,497.59,408.33,2,8182,499.15,352.32,3
2026-08-30T21:55:16.101973+00:00,22157,497.65,408.33,2,8187,499.26,352.32,3
2026-08-30T21:59:45.026544+00:00,22162,497.69,408.33,2,8191,499.4,352.32,3
2026-08-30T22:05:02.257625+00:00,22167,497.9,408.33,2,8196,499.64,352.32,3
2026-08-30T22:10:19.081276+00:00,22172,497.69,408.33,2,8201,499.29,352.32,3
2026-08-30T22:15:36.215618+00:00,22177,497.54,408.33,2,8206,498.98,352.32,3
2026-08-30T22:21:08.919080+00:00,22182,497.53,408.33,2,8211,498.86,352.32,3
2026-08-30T22:25:22.548434+00:00,22186,497.3,408.33,2,8215,498.41,352.32,3
2026-08-30T22:30:40.022625+00:00,22191,497.2,408.33,2,8220,498.32,352.32,3
2026-08-30T22:35:57.251168+00:00,22196,496.85,366.03,3,8225,498.47,352.32,3
2026-08-30T22:40:26.190386+00:00,22201,497.09,366.03,3,8229,498.52,352.32,3
2026-08-30T22:45:43.412509+00:00,22206,497.09,366.03,3,8234,498.74,352.32,3
2026-08-30T22:46:47.157054+00:00,22208,497.03,366.03,3,8235,498.72,352.32,3
2026-08-31T01:11:26.246910+00:00,22309,366.03,366.03,3,8336,352.32,352.32,3
2026-08-31T02:52:26.461503+00:00,22410,366.03,366.03,3,8437,352.32,352.32,3
2026-08-31T04:33:26.654494+00:00,22511,366.03,366.03,3,8538,352.32,352.32,3
2026-08-31T06:14:26.849001+00:00,22612,366.03,366.03,3,8639,352.32,352.32,3
2026-08-31T07:55:27.042075+00:00,22713,366.03,366.03,3,8740,352.32,352.32,3
2026-08-31T09:36:27.229553+00:00,22814,366.03,366.03,3,8841,352.32,352.32,3
2026-08-31T11:17:27.413314+00:00,22915,366.03,366.03,3,8942,352.32,352.32,3
2026-08-31T12:58:27.633871+00:00,23016,366.03,366.03,3,9043,352.32,352.32,3
2026-08-31T15:35:00.653052+00:00,23117,366.03,366.03,3,9144,352.32,352.32,3
2026-08-31T16:00:57.157919+00:00,23121,495.77,384.71,3,9148,496.42,337.53,4
2026-08-31T16:06:33.399829+00:00,23125,495.38,384.22,3,9152,495.8,335.95,4
2026-08-31T16:10:53.032343+00:00,23130,495.4,384.22,3,9156,495.76,335.95,4
2026-08-31T16:16:08.963579+00:00,23135,495.2,384.22,3,9161,495.63,335.95,4
2026-08-31T16:21:25.055826+00:00,23140,495.34,384.22,3,9166,495.76,335.95,4
2026-08-31T16:26:02.742179+00:00,23144,495.2,384.22,3,9170,495.62,335.95,4
2026-08-31T16:31:20.193863+00:00,23149,495.25,384.22,3,9175,495.65,335.95,4
2026-08-31T16:36:36.073321+00:00,23154,495.29,384.22,3,9180,495.72,335.95,4
2026-08-31T16:40:49.001254+00:00,23159,495.25,384.22,3,9184,495.65,335.95,4
2026-08-31T16:46:35.390958+00:00,23163,495.51,384.22,3,9189,495.84,335.95,4
2026-08-31T16:51:51.961065+00:00,23168,495.48,384.22,3,9194,495.87,335.95,4
2026-08-31T16:56:04.280780+00:00,23173,495.7,384.22,3,9198,496.07,335.95,4
2026-08-31T17:01:19.825381+00:00,23178,495.4,384.22,3,9203,495.8,335.95,4
2026-08-31T17:06:57.696019+00:00,23183,495.42,384.22,3,9208,495.73,335.95,4
2026-08-31T17:11:10.922361+00:00,23188,495.49,384.22,3,9212,495.77,335.95,4
2026-08-31T17:16:26.430633+00:00,23192,495.52,384.22,3,9217,495.82,335.95,4
2026-08-31T17:21:41.897205+00:00,23197,495.39,384.22,3,9222,495.71,335.95,4
2026-08-31T17:25:54.625718+00:00,23202,495.29,384.22,3,9226,495.61,335.95,4
2026-08-31T17:31:32.664499+00:00,23207,495.24,384.22,3,9231,495.68,335.95,4
2026-08-31T17:36:47.981774+00:00,23212,495.32,384.22,3,9236,495.75,335.95,4
2026-08-31T17:42:03.273349+00:00,23216,495.61,384.22,3,9241,496.21,335.95,4
2026-08-31T17:46:15.659200+00:00,23221,495.78,384.22,3,9245,496.2,335.95,4
2026-08-31T17:51:56.791933+00:00,23226,495.83,384.22,3,9250,496.32,335.95,4
2026-08-31T17:56:15.101797+00:00,23231,495.9,384.22,3,9254,496.39,335.95,4
2026-08-31T18:01:30.964735+00:00,23236,495.79,384.22,3,9259,496.33,335.95,4
2026-08-31T18:06:46.578809+00:00,23240,495.7,384.22,3,9264,496.19,335.95,4
2026-08-31T18:12:21.299518+00:00,23245,495.75,384.22,3,9269,496.33,335.95,4
2026-08-31T18:16:33.608624+00:00,23250,496.03,384.22,3,9273,496.47,335.95,4
2026-08-31T18:21:49.418423+00:00,23255,496.08,384.22,3,9278,496.65,335.95,4
2026-08-31T18:27:05.544205+00:00,23260,495.8,384.22,3,9283,496.35,335.95,4
2026-08-31T18:32:09.642078+00:00,23264,495.86,384.22,3,9287,496.41,335.95,4
